"writerid";"name"
398095;"Woodside, Bruce"
398167;"Wool, Abbe"
398194;"Woolf, Edgar Allan"
398204;"Woolf, Virginia (I)"
398240;"Woolrich, Cornell"
398252;"Woolverton, Linda"
398336;"Worland, Steve"
398454;"Wortmann, Peter (II)"
398456;"Wortmann, Sönke"
398679;"Wright, Geoffrey (I)"
398710;"Wright, Jeff (I)"
398751;"Wright, Lawrence (II)"
398797;"Wright, Norman (I)"
398809;"Wright, Ralph (I)"
398813;"Wright, Richard (IV)"
398839;"Wright, Steve (II)"
398878;"Wrightson, Bernie"
399065;"Wul, Stefan"
399128;"Wurlitzer, Rudy"
399144;"Wurts, Jay"
399260;"Wyler, Robert"
399277;"Wylie, Philip (I)"
399317;"Wyndham, John (I)"
399318;"Wyndham-Lewis, D.B."
399366;"Wynorski, Jim"
399401;"Wyss, Johann David"
399477;"X, Malcolm"
399570;"Xiao, Li (I)"
399582;"Xiaobo, Wang"
399663;"Xu, Tao (I)"
399721;"Yablans, Frank"
399798;"Yagemann, Scott"
399803;"Yagher, Kevin"
399880;"Yakin, Boaz"
400143;"Yamamoto, Shûgorô"
400324;"Yan, Geling"
400482;"Yang, Pi-ying"
400533;"Yang, Zhengguang"
400582;"Yanover, Ron"
400583;"Yanover, Ronald"
400778;"Yasuda, Kelvin"
400799;"Yasumi, Toshio"
400832;"Yates, George Worthing"
400850;"Yates, Richard (I)"
400952;"Ye, Daying"
401017;"Yeats, William Butler"
401045;"Yee, Lee Wai"
401139;"Yellin, Bennett"
401147;"Yelton, Duke"
401324;"Yevtushenko, Yevgeni"
401330;"Yglesias, Rafael"
401427;"Yim, Ho"
401655;"Yonay, Ehud"
401767;"Yordan, Philip"
401811;"York, Susannah"
401845;"Yoshida, Eiko (I)"
401879;"Yoshida, Reiko (I)"
402027;"Yost, Daniel"
402029;"Yost, Dorothy"
402031;"Yost, Graham"
402172;"Young, Collier"
402180;"Young, Dalene"
402251;"Young, Howard Irving"
402264;"Young, James (I)"
402287;"Young, John G."
402321;"Young, Lance (I)"
402343;"Young, Mark (I)"
402375;"Young, Nedrick"
402400;"Young, Peter (III)"
402422;"Young, Robert M. (II)"
402472;"Young, Terence"
402517;"Younger, Ben"
402562;"Yourgrau, Barry"
402666;"Yu, Hua"
402841;"Yuen, Woo-ping"
403064;"Yuzna, Brian"
403140;"Zabel, Bryce"
403183;"Zaccariello, Giuseppe"
403218;"Zacharias, Steve"
403443;"Zaillian, Steven"
403606;"Zaloom, George (I)"
403609;"Zaloum, Alain"
403663;"Zambrano, Benito"
403694;"Zamm, Alex"
403979;"Zappia, Robert (I)"
403986;"Zapponi, Bernardino"
404212;"Zavattini, Cesare"
404340;"Zebrowski, Edward"
404396;"Zeffirelli, Franco"
404462;"Zeik, J.D."
404666;"Zemeckis, Robert"
404686;"Zemon Davis, Natalie"
405031;"Zhang, Yang (II)"
405037;"Zhang, Yuan (I)"
405051;"Zhao, Dan (I)"
405102;"Zhen, Ni (I)"
405109;"Zheng, Junli"
405225;"Zhu, Wei"
405313;"Zidi, Claude"
405336;"Zieger, Ulrich (I)"
405380;"Ziehl, Scott"
405566;"Zimet, Julian (I)"
405574;"Zimm, Maurice"
405648;"Zimmerman, Paul (I)"
405655;"Zimmerman, Stan"
405722;"Zindel, Paul"
405737;"Zingler, Peter"
405847;"Ziskin, Laura"
405960;"Zlotoff, Lee David"
406039;"Zois, Christ"
406050;"Zola, Émile"
406093;"Zonca, Erick"
406095;"Zondag, Ralph"
406349;"Zucker, David (I)"
406353;"Zucker, Jerry"
406380;"Zuckmayer, Carl"
406420;"Zulawski, Andrzej"
406549;"Zurlini, Valerio"
406628;"Zweibel, Alan"
406648;"Zwick, Edward"
407052;"Éluard, Paul"
407159;"Ôshima, Nagisa"
407170;"Ôtomo, Katsuhiro"
