"actorid";"name";"sex"
1721795;"Winchester, Dale";"M"
1721810;"Winchester, Mark";"M"
1721848;"Winckler, William";"M"
1721851;"Wincott, Jeff";"M"
1721853;"Wincott, Michael";"M"
1721856;"Winczewski, Stanislaw";"M"
1721880;"Wind, Timothy";"M"
1721891;"Windbiel, Spencer";"M"
1721991;"Windheim, Marek";"M"
1722014;"Winding, Jai";"M"
1722049;"Windle, David";"M"
1722083;"Windom, William";"M"
1722089;"Windorfer, Florian";"M"
1722099;"Windrem, Peter";"M"
1722128;"Windsor, Bob (I)";"M"
1722158;"Windsor, Marlowe";"M"
1722192;"Windy (III)";"M"
1722213;"Winebrenner, Leroy";"M"
1722229;"Wineinger, S. Bruce";"M"
1722277;"Wineteer, Ray";"M"
1722284;"Winfield, Ash";"M"
1722312;"Winfield, Paul (I)";"M"
1722317;"Winfield, Rodney";"M"
1722328;"Winford";"M"
1722344;"Winfrey, Jonathan";"M"
1722345;"Winfrey, Kent";"M"
1722462;"Wingate, David (I)";"M"
1722475;"Wingate, Tom";"M"
1722476;"Wingblad, Roderick";"M"
1722555;"Wingfield, Peter";"M"
1722579;"Wingo, Derik";"M"
1722594;"Wingreen, Jason";"M"
1722600;"Wingrove, James";"M"
1722670;"Wink, Steffen";"M"
1722733;"Winkelspecht, Micah";"M"
1722757;"Winkler, Adam (I)";"M"
1722773;"Winkler, Bill";"M"
1722777;"Winkler, Charles";"M"
1722783;"Winkler, Dallas";"M"
1722786;"Winkler, David (I)";"M"
1722790;"Winkler, Dirk (I)";"M"
1722819;"Winkler, Henry";"M"
1722826;"Winkler, James (I)";"M"
1722856;"Winkler, Maciej";"M"
1722869;"Winkler, Mel";"M"
1722879;"Winkler, Ray";"M"
1722880;"Winkler, Robert (I)";"M"
1722896;"Winkler, Wolfgang";"M"
1722907;"Winkless, Jeff";"M"
1722921;"Winlaw, Mike";"M"
1722922;"Winley, Robert";"M"
1722924;"Winling, Jean-Marie";"M"
1722991;"Winn, Mark (II)";"M"
1723022;"Winner, Andrew (I)";"M"
1723026;"Winner, Jeff";"M"
1723028;"Winner, Jeffrey";"M"
1723074;"Winning, David (I)";"M"
1723080;"Winninger, Charles";"M"
1723091;"Winningham, Patrick";"M"
1723139;"Winseman, Dana";"M"
1723145;"Winsett, Jerry";"M"
1723181;"Winslow Jr., Marcus";"M"
1723194;"Winslow, Dick (I)";"M"
1723204;"Winslow, Jack (I)";"M"
1723213;"Winslow, Marcus";"M"
1723217;"Winslow, Michael (I)";"M"
1723253;"Winspear, Benjamin";"M"
1723262;"Winstanley, Ernie";"M"
1723273;"Winstead, Dwayne";"M"
1723335;"Winston, Darryl";"M"
1723343;"Winston, Don (I)";"M"
1723350;"Winston, Fred (I)";"M"
1723366;"Winston, John (I)";"M"
1723378;"Winston, Matt (I)";"M"
1723432;"Winstone, Ray (I)";"M"
1723442;"Wint, Maurice Dean";"M"
1723457;"Winter, Alan (II)";"M"
1723458;"Winter, Alex (I)";"M"
1723479;"Winter, Booker James";"M"
1723527;"Winter, Edward";"M"
1723547;"Winter, Gordon";"M"
1723591;"Winter, John (II)";"M"
1723594;"Winter, Jonah";"M"
1723630;"Winter, Matthew (I)";"M"
1723662;"Winter, Philip";"M"
1723664;"Winter, Ralph (I)";"M"
1723694;"Winter, Terence Paul";"M"
1723732;"Winterberg, Detlef";"M"
1723765;"Winterhalter, Vincent";"M"
1723768;"Winterhawk, Nowldar Alexander";"M"
1723791;"Winters, Al";"M"
1723802;"Winters, Anthony";"M"
1723810;"Winters, Bob (I)";"M"
1723838;"Winters, David (I)";"M"
1723841;"Winters, Dean";"M"
1723866;"Winters, Herbert";"M"
1723888;"Winters, Johnny";"M"
1723889;"Winters, Jonathan (I)";"M"
1723896;"Winters, Kristoffer Ryan";"M"
1723915;"Winters, Michael (I)";"M"
1723937;"Winters, Robin";"M"
1723938;"Winters, Roland";"M"
1723944;"Winters, Scott William";"M"
1723952;"Winters, Time";"M"
1723967;"Wintersole, William";"M"
1724011;"Winther, Jason";"M"
1724023;"Winther, Michael";"M"
1724049;"Winton, Barry";"M"
1724051;"Winton, Dale";"M"
1724056;"Winton, Glenn";"M"
1724062;"Winton, Marvin";"M"
1724068;"Winton, Sandy";"M"
1724095;"Winwitoon, Vitoon";"M"
1724100;"Winwood, Steve";"M"
1724105;"Winz, Benjamin";"M"
1724106;"Winz, Patrick";"M"
1724113;"Winzenried, Eric";"M"
1724173;"Wiremu, Johnathan";"M"
1724175;"Wiren, Nyle";"M"
1724254;"Wirth, Billy";"M"
1724255;"Wirth, Bruce";"M"
1724322;"Wirtz, Billy";"M"
1724361;"Wis, Bazri";"M"
1724375;"Wisberg, Claude";"M"
1724411;"Wisden, Robert";"M"
1724427;"Wisdom, Robert";"M"
1724444;"Wise, Alan";"M"
1724452;"Wise, Anthony";"M"
1724455;"Wise, Ashton";"M"
1724464;"Wise, Bill (I)";"M"
1724517;"Wise, Edward";"M"
1724526;"Wise, Greg (I)";"M"
1724537;"Wise, Jack";"M"
1724545;"Wise, Jason (IV)";"M"
1724552;"Wise, Jim (I)";"M"
1724561;"Wise, Jonathan (I)";"M"
1724590;"Wise, Michael (I)";"M"
1724608;"Wise, Peter (III)";"M"
1724618;"Wise, Ray (I)";"M"
1724624;"Wise, Robert (I)";"M"
1724650;"Wise, Steve (I)";"M"
1724666;"Wise, William (I)";"M"
1724717;"Wiseman, Danny (I)";"M"
1724736;"Wiseman, Jeffrey";"M"
1724740;"Wiseman, Joseph";"M"
1724754;"Wiseman, Michael";"M"
1724785;"Wiseman, Tristan";"M"
1724799;"Wiser, Bud (II)";"M"
1724821;"Wishart, David (II)";"M"
1724837;"Wisher Jr., William";"M"
1724859;"Wishnoff, Steven";"M"
1724932;"Wisniewski, Andreas";"M"
1724996;"Wisniowski, Marian";"M"
1725057;"Wissmar, Keith";"M"
1725064;"Wist, Jason";"M"
1725139;"Witcher, Geoff";"M"
1725141;"Witcher, Guy";"M"
1725177;"With, James";"M"
1725191;"Witham, Justin";"M"
1725221;"Witherly, Matthew";"M"
1725242;"Withers, Grant";"M"
1725287;"Witherspoon, Jimmy";"M"
1725288;"Witherspoon, John";"M"
1725325;"Withrow, Glenn";"M"
1725327;"Withrow, James";"M"
1725357;"Witkiewicz, Kazimierz";"M"
1725364;"Witkin, Jacob";"M"
1725372;"Witko, Glen";"M"
1725467;"Witt, Alexander";"M"
1725479;"Witt, Brian";"M"
1725521;"Witt, Louis Steven";"M"
1725544;"Witt, Rowan";"M"
1725565;"Witta, Frédéric";"M"
1725599;"Witte, Heinrich";"M"
1725647;"Wittelsohn, Henri C.";"M"
1725669;"Wittenberg, Dean";"M"
1725769;"Witting, Dieter";"M"
1725777;"Witting, Steve";"M"
1725778;"Witting, Wigand";"M"
1725811;"Wittman, Bill";"M"
1725816;"Wittman, Greg";"M"
1725878;"Witton, Paul";"M"
1725926;"Witty, John";"M"
1725941;"Witwer, Benrhard";"M"
1725979;"Witzke, Jeff";"M"
1726010;"Wiwatpanachat, Panas";"M"
1726036;"Wixted, Kevin";"M"
1726046;"Wiz, D.J.";"M"
1726118;"Wlcek, James";"M"
1726154;"Wnuk, Edward";"M"
1726159;"Wnuk, Oliver";"M"
1726368;"Wohl, David (I)";"M"
1726383;"Wohl, Ray";"M"
1726390;"Wohlatz, Sascha";"M"
1726461;"Wohrman, Bill";"M"
1726476;"Woinsky, Marcos";"M"
1726484;"Woitach, Karl";"M"
1726507;"Wojas, Michael (I)";"M"
1726535;"Wojciechowski, Olivier";"M"
1726571;"Wojcik, Ronald J.";"M"
1726573;"Wojcik, Scott";"M"
1726583;"Wojda, John";"M"
1726703;"Wolande, Gene";"M"
1726727;"Wolbert, Jamie Leigh";"M"
1726733;"Wolchok, James Marshall";"M"
1726756;"Wolcum, Nick";"M"
1726914;"Wolf, Christopher (I)";"M"
1726934;"Wolf, Daniel (I)";"M"
1727003;"Wolf, Fred (II)";"M"
1727014;"Wolf, Gary (I)";"M"
1727071;"Wolf, Jamie";"M"
1727073;"Wolf, Jason (I)";"M"
1727093;"Wolf, Joe (I)";"M"
1727148;"Wolf, Lawrence (I)";"M"
1727219;"Wolf, Nick (I)";"M"
1727282;"Wolf, Roland (I)";"M"
1727299;"Wolf, Scott (I)";"M"
1727359;"Wolf, Warner";"M"
1727374;"Wolf-La'Moy, Christian";"M"
1727399;"Wolfchild, Sheldon Peters";"M"
1727425;"Wolfe, Ben (II)";"M"
1727429;"Wolfe, Bill (I)";"M"
1727433;"Wolfe, Bob (II)";"M"
1727444;"Wolfe, Bud (I)";"M"
1727473;"Wolfe, Dan (I)";"M"
1727499;"Wolfe, Digby";"M"
1727509;"Wolfe, Ed Wolfman";"M"
1727543;"Wolfe, Ian (I)";"M"
1727546;"Wolfe, J.D.";"M"
1727556;"Wolfe, Jeff (I)";"M"
1727651;"Wolfe, Ray (III)";"M"
1727660;"Wolfe, Rod";"M"
1727671;"Wolfe, Sam (I)";"M"
1727681;"Wolfe, Sterling";"M"
1727706;"Wolfe, Troy S.";"M"
1727734;"Wolfenden, Stuart";"M"
1727753;"Wolfert, Nicholas";"M"
1727778;"Wolff, Bob (I)";"M"
1727794;"Wolff, Daniel (I)";"M"
1727802;"Wolff, Ed";"M"
1727812;"Wolff, Frank (I)";"M"
1727830;"Wolff, Harald (I)";"M"
1727839;"Wolff, Howard";"M"
1727881;"Wolff, Michael (I)";"M"
1727892;"Wolff, Nicholas Patrick";"M"
1727898;"Wolff, Patrick (II)";"M"
1727921;"Wolff, Rodd";"M"
1727946;"Wolff, William (I)";"M"
1727958;"Wolffe, Tazariah";"M"
1728008;"Wolfinger, H.";"M"
1728011;"Wolfington, Iggie";"M"
1728016;"Wolfit, Donald";"M"
1728033;"Wolfman, Jean Loup (I)";"M"
1728047;"Wolfond, Chad";"M"
1728058;"Wolford, Josh";"M"
1728066;"Wolford, Steve";"M"
1728100;"Wolfs, Nicky";"M"
1728123;"Wolfson, Conrad";"M"
1728125;"Wolfson, David (II)";"M"
1728158;"Wolfstone, Billy";"M"
1728171;"Wolger, Kenneth";"M"
1728179;"Wolheim, Louis";"M"
1728188;"Woliner, Jason";"M"
1728207;"Wolk, Andrew";"M"
1728211;"Wolk, Emil";"M"
1728323;"Woller, Kirk B.R.";"M"
1728334;"Wollet, Michael";"M"
1728363;"Wollner, Michael";"M"
1728381;"Wollter, Sven";"M"
1728408;"Wolodarsky, Marc";"M"
1728409;"Wolodarsky, Wallace";"M"
1728421;"Woloshin, Alex";"M"
1728461;"Wolpe, Lenny";"M"
1728472;"Wolpert, Jay";"M"
1728560;"Wolter, Jack W.";"M"
1728574;"Wolter, Ralf";"M"
1728639;"Woltz, Randy (I)";"M"
1728651;"Wolverton, Jeff (I)";"M"
1728681;"Womack Jr., John";"M"
1728702;"Womack, Donovan";"M"
1728707;"Womack, George";"M"
1728712;"Womack, Jesse";"M"
1728733;"Womack, Roger";"M"
1728782;"Wommack, Kevin";"M"
1728842;"Wonder Dog, Max the (I)";"M"
1728845;"Wonder Dog, Tundra the";"M"
1728852;"Wonder Pony, Danny the";"M"
1728862;"Wonder, Stevie";"M"
1728885;"Wonderling, John";"M"
1728910;"Wong Chau-Sang, Anthony";"M"
1728915;"Wong Jr., Nee";"M"
1728933;"Wong, Albert (I)";"M"
1728954;"Wong, Andrew (I)";"M"
1728970;"Wong, Anthony Brandon";"M"
1728973;"Wong, Arnold";"M"
1728974;"Wong, Arthur (I)";"M"
1728984;"Wong, Barry (I)";"M"
1728987;"Wong, BD";"M"
1728988;"Wong, Beal";"M"
1729000;"Wong, Billy (I)";"M"
1729028;"Wong, Byron (I)";"M"
1729029;"Wong, C.S.";"M"
1729033;"Wong, Carter";"M"
1729034;"Wong, Cary";"M"
1729035;"Wong, Casanova";"M"
1729077;"Wong, Ching-Chih Yi-Ling";"M"
1729127;"Wong, Daniel (I)";"M"
1729130;"Wong, Daniel May";"M"
1729204;"Wong, Francis G.";"M"
1729251;"Wong, Harry D.K.";"M"
1729259;"Wong, Henry (I)";"M"
1729272;"Wong, Hitler";"M"
1729289;"Wong, Houston";"M"
1729310;"Wong, James (I)";"M"
1729312;"Wong, James (III)";"M"
1729323;"Wong, Jamien";"M"
1729351;"Wong, Jim";"M"
1729357;"Wong, Jing";"M"
1729368;"Wong, Johan Sebastian";"M"
1729369;"Wong, John (I)";"M"
1729376;"Wong, Jonathan (I)";"M"
1729392;"Wong, Justin (I)";"M"
1729433;"Wong, Kelvin";"M"
1729435;"Wong, Ken (I)";"M"
1729476;"Wong, Kirk";"M"
1729503;"Wong, Kwong Leung";"M"
1729518;"Wong, Lee (I)";"M"
1729568;"Wong, Melvin";"M"
1729571;"Wong, Michael (I)";"M"
1729589;"Wong, Ming-Sing";"M"
1729614;"Wong, Parkman";"M"
1729619;"Wong, Paul (I)";"M"
1729631;"Wong, Peter (I)";"M"
1729660;"Wong, Raymond (I)";"M"
1729688;"Wong, Ronin";"M"
1729690;"Wong, Russell";"M"
1729783;"Wong, Tak Ming";"M"
1729796;"Wong, Tin-Dok";"M"
1729821;"Wong, Victor (I)";"M"
1729823;"Wong, Victor (III)";"M"
1729825;"Wong, Victor (VI)";"M"
1729828;"Wong, Vincent (I)";"M"
1729856;"Wong, Wallace (I)";"M"
1729873;"Wong, William (II)";"M"
1729878;"Wong, William S.";"M"
1729896;"Wong, Wyman";"M"
1729965;"Wonge Jr., Darryl M.";"M"
1729987;"Wongrakthai, Prasit";"M"
1730046;"Woo Jr., Joe";"M"
1730101;"Woo, James Wing";"M"
1730110;"Woo, John (I)";"M"
1730128;"Woo, Leung";"M"
1730158;"Woo, Terry";"M"
1730195;"Wood Jr., Edward D. (I)";"M"
1730242;"Wood, Allen";"M"
1730249;"Wood, Andrew T.";"M"
1730250;"Wood, Andy (II)";"M"
1730296;"Wood, Bennett";"M"
1730337;"Wood, Bret (I)";"M"
1730356;"Wood, Buddy (I)";"M"
1730413;"Wood, Clement Biddle";"M"
1730457;"Wood, David (I)";"M"
1730499;"Wood, Douglas (I)";"M"
1730526;"Wood, Elijah";"M"
1730533;"Wood, Eric (II)";"M"
1730547;"Wood, Ernest";"M"
1730553;"Wood, F. Alton (I)";"M"
1730556;"Wood, Forrest";"M"
1730561;"Wood, Frank (III)";"M"
1730567;"Wood, Fred (I)";"M"
1730573;"Wood, G.";"M"
1730580;"Wood, Gary (I)";"M"
1730603;"Wood, Grahame";"M"
1730605;"Wood, Greg (I)";"M"
1730612;"Wood, Grove";"M"
1730627;"Wood, Haydn (I)";"M"
1730660;"Wood, James (VII)";"M"
1730679;"Wood, Jasper";"M"
1730711;"Wood, Jody (I)";"M"
1730717;"Wood, John (I)";"M"
1730718;"Wood, John (II)";"M"
1730736;"Wood, John Lisbon";"M"
1730794;"Wood, Kenny (I)";"M"
1730799;"Wood, Kevin R.";"M"
1730809;"Wood, Kyle J.";"M"
1730872;"Wood, Matthew (I)";"M"
1730969;"Wood, Paul Richard";"M"
1730982;"Wood, Philip (I)";"M"
1731057;"Wood, Robin (I)";"M"
1731070;"Wood, Ron (I)";"M"
1731104;"Wood, Salvador";"M"
1731153;"Wood, Stan (I)";"M"
1731194;"Wood, Terry (VI)";"M"
1731217;"Wood, Tom (I)";"M"
1731218;"Wood, Tom (II)";"M"
1731250;"Wood, Victor (I)";"M"
1731260;"Wood, Wallace";"M"
1731286;"Wood, Wilson";"M"
1731303;"Woodall, Andrew";"M"
1731312;"Woodall, Edward";"M"
1731353;"Woodard, Don";"M"
1731365;"Woodard, Jimmy";"M"
1731408;"Woodberry, David (I)";"M"
1731413;"Woodbine, Bokeem";"M"
1731418;"Woodbridge, George (I)";"M"
1731428;"Woodburn, Danny";"M"
1731432;"Woodburn, Eric";"M"
1731439;"Woodburry, John";"M"
1731452;"Woodbury, Gene";"M"
1731455;"Woodbury, Jamy";"M"
1731457;"Woodbury, John";"M"
1731529;"Woodcroft, Todd";"M"
1731534;"Woodd, Lee";"M"
1731541;"Woodel, Norm";"M"
1731568;"Woodert, Bryant";"M"
1731569;"Woodeschick, Tom";"M"
1731571;"Woodeson, Nicholas";"M"
1731581;"Woodfine, Billy";"M"
1731586;"Woodfine, Phill";"M"
1731608;"Woodford, Mark";"M"
1731619;"Woodfork, Dwain";"M"
1731643;"Woodhall, Woody (I)";"M"
1731731;"Woodhouse, Michael";"M"
1731759;"Woodin, John (I)";"M"
1731771;"Woodington, Albie";"M"
1731808;"Woodlee, Zachary";"M"
1731820;"Woodley, Dylan Gray";"M"
1731835;"Woodley, Lonnie 'Lono'";"M"
1731915;"Woodnutt, John";"M"
1731954;"Woodrow, Jesse";"M"
1731963;"Woodrow, Wilfred";"M"
1731965;"Woodruff Jr., Tom";"M"
1732002;"Woodruff, John W.";"M"
1732006;"Woodruff, Kurt";"M"
1732025;"Woodruff, Rod";"M"
1732050;"Woods Jr., Allie";"M"
1732084;"Woods, Anson";"M"
1732098;"Woods, Aubrey";"M"
1732125;"Woods, Bob (III)";"M"
1732146;"Woods, Buck";"M"
1732200;"Woods, Craig (I)";"M"
1732206;"Woods, D. Elliot";"M"
1732214;"Woods, Dana (I)";"M"
1732221;"Woods, Daoude";"M"
1732249;"Woods, Donald (I)";"M"
1732267;"Woods, Edward (I)";"M"
1732282;"Woods, Frank";"M"
1732298;"Woods, Grant (I)";"M"
1732310;"Woods, Harry (I)";"M"
1732331;"Woods, James (I)";"M"
1732401;"Woods, Justen";"M"
1732425;"Woods, Kevin Jamal";"M"
1732440;"Woods, Lauren K.";"M"
1732475;"Woods, Maurice (I)";"M"
1732476;"Woods, Maurice (II)";"M"
1732482;"Woods, Michael (I)";"M"
1732485;"Woods, Michael (V)";"M"
1732496;"Woods, Michael Jeffrey";"M"
1732499;"Woods, Middleton";"M"
1732531;"Woods, Phil (III)";"M"
1732544;"Woods, Rayder";"M"
1732548;"Woods, Richard (I)";"M"
1732549;"Woods, Richard (II)";"M"
1732581;"Woods, Rowan";"M"
1732595;"Woods, Scott (I)";"M"
1732633;"Woods, Terry (I)";"M"
1732666;"Woods, Tyler (I)";"M"
1732673;"Woods, Wade";"M"
1732705;"Woodside, D.B.";"M"
1732708;"Woodside, Paul (I)";"M"
1732733;"Woodson, James";"M"
1732757;"Woodson, Walt";"M"
1732760;"Woodson, William";"M"
1732772;"Woodthorpe, Peter";"M"
1732777;"Woodvine, John";"M"
1732795;"Woodward, Bob (II)";"M"
1732830;"Woodward, Edward";"M"
1732846;"Woodward, Henry (I)";"M"
1732865;"Woodward, John (IX)";"M"
1732869;"Woodward, John M.";"M"
1732870;"Woodward, John R.";"M"
1732881;"Woodward, Lawrence";"M"
1732893;"Woodward, Morgan";"M"
1732899;"Woodward, Peter (I)";"M"
1732916;"Woodward, Sean (II)";"M"
1732933;"Woodward, Tim (I)";"M"
1732970;"Woody (IV)";"M"
1732995;"Woody, Jason";"M"
1733022;"Woodyard, Shawn D.";"M"
1733051;"Wool, Dan";"M"
1733061;"Wooland, Norman";"M"
1733114;"Woolery, Robert";"M"
1733143;"Wooley, Peter";"M"
1733150;"Wooley, Sheb";"M"
1733157;"Woolf, Alan";"M"
1733166;"Woolf, Charles (II)";"M"
1733177;"Woolf, Henry";"M"
1733178;"Woolf, Ian (I)";"M"
1733186;"Woolf, Leslie";"M"
1733211;"Woolfenden, Richard";"M"
1733226;"Woolford, Keo";"M"
1733238;"Woolgar, Barry";"M"
1733268;"Woollen, Joshua";"M"
1733297;"Woolley, Derek";"M"
1733348;"Woolner, Cliff";"M"
1733356;"Woolrich, Abel";"M"
1733360;"Woolridge, Abel";"M"
1733376;"Woolsey, Brent";"M"
1733400;"Woolson, Michael";"M"
1733426;"Woolvett, Gordon Michael";"M"
1733427;"Woolvett, Jaimz";"M"
1733508;"Wooten, Mark";"M"
1733583;"Wopling, Dean";"M"
1733645;"Worden, Hank";"M"
1733667;"Wordham, Gary R.";"M"
1733686;"Wordsworth, Richard";"M"
1733694;"Woren, Dan";"M"
1733700;"Worgan, Simon";"M"
1733733;"Workineh, Bashamyelesh";"M"
1733734;"Workineh, Endale";"M"
1733735;"Workineh, Mengistu";"M"
1733736;"Workineh, Zinash";"M"
1733742;"Workman, C. Lindsay";"M"
1733757;"Workman, Fred";"M"
1733763;"Workman, Jason (I)";"M"
1733766;"Workman, Jeremy (I)";"M"
1733769;"Workman, Jimmy";"M"
1733845;"Worley, Billie";"M"
1733894;"Worlock, Frederick";"M"
1733966;"Woronicz, Henry";"M"
1733989;"Worrall, Dusty";"M"
1733993;"Worrall, Max";"M"
1734003;"Worrell, Bernie";"M"
1734009;"Worrell, Fred";"M"
1734024;"Worret, Christopher J.";"M"
1734057;"Worsham, Hank";"M"
1734061;"Worsham, John";"M"
1734128;"Worters, Danny";"M"
1734133;"Worth, Bill";"M"
1734136;"Worth, Brian (I)";"M"
1734158;"Worth, Harry (I)";"M"
1734162;"Worth, Jack (I)";"M"
1734165;"Worth, James";"M"
1734188;"Worth, Nicholas (I)";"M"
1734193;"Worth, Stan (I)";"M"
1734203;"Wortham, Alvarez";"M"
1734219;"Worthen, Jock";"M"
1734226;"Worthen, Sam";"M"
1734284;"Worthington, Reid";"M"
1734290;"Worthington, Sam";"M"
1734291;"Worthington, Sheldon";"M"
1734297;"Worthington, William";"M"
1734324;"Worthy, Rick";"M"
1734398;"Wostry, Florian";"M"
1734430;"Wotton, Philip";"M"
1734446;"Woudsma, Wieger";"M"
1734454;"Woulard, Keith";"M"
1734455;"Woulard, Nico";"M"
1734518;"Woxland, Michael";"M"
1734532;"Woyt, Jim";"M"
1734538;"Woyton, John";"M"
1734546;"Woytt, Wolfgang";"M"
1734552;"Wozna, Danny";"M"
1734587;"Wozniak, Stephen";"M"
1734613;"Wozny, Jason";"M"
1734622;"Wrage, Glenn";"M"
1734658;"Wrangler";"M"
1734694;"Wray, Bill (I)";"M"
1734705;"Wray, Dan";"M"
1734709;"Wray, Dean";"M"
1734725;"Wray, John (I)";"M"
1734731;"Wray, Keith";"M"
1734817;"Wren, Doug (I)";"M"
1734828;"Wren, Joshua";"M"
1734837;"Wren, Michael (I)";"M"
1734844;"Wren, Sam";"M"
1734862;"Wrenn, Clyde";"M"
1734871;"Wrenn, Splinter";"M"
1734882;"Wrentz, Lawrence T.";"M"
1734896;"Wretowski, Dominik";"M"
1734897;"Wretzak, Chris";"M"
1734994;"Wright, Andrew (I)";"M"
1735012;"Wright, Angus (I)";"M"
1735023;"Wright, Armand 'Curly'";"M"
1735035;"Wright, Barclay (I)";"M"
1735042;"Wright, Ben (I)";"M"
1735043;"Wright, Ben (II)";"M"
1735044;"Wright, Ben (III)";"M"
1735088;"Wright, Blake (I)";"M"
1735102;"Wright, Braden";"M"
1735122;"Wright, Brian (II)";"M"
1735132;"Wright, Bruce (I)";"M"
1735153;"Wright, Carl (I)";"M"
1735160;"Wright, Cecil (I)";"M"
1735203;"Wright, Chris Lee";"M"
1735225;"Wright, Clay";"M"
1735230;"Wright, Clinton";"M"
1735272;"Wright, Darrel W.";"M"
1735277;"Wright, Dave (II)";"M"
1735285;"Wright, David (I)";"M"
1735333;"Wright, Dominic";"M"
1735351;"Wright, Doug (I)";"M"
1735382;"Wright, Edward A.";"M"
1735440;"Wright, Frank Lloyd (I)";"M"
1735449;"Wright, Garrett (I)";"M"
1735481;"Wright, Glenn (I)";"M"
1735521;"Wright, Howard (I)";"M"
1735528;"Wright, Humberston";"M"
1735531;"Wright, Iain (I)";"M"
1735552;"Wright, Jack (II)";"M"
1735620;"Wright, Jeff (I)";"M"
1735628;"Wright, Jeffrey (I)";"M"
1735656;"Wright, Jimmie D.";"M"
1735768;"Wright, Karl T. (I)";"M"
1735773;"Wright, Keith (I)";"M"
1735801;"Wright, Kevin (II)";"M"
1735808;"Wright, Kevin Patrick";"M"
1735903;"Wright, Marshall";"M"
1735907;"Wright, Marty (I)";"M"
1735913;"Wright, Matt (I)";"M"
1735933;"Wright, Max (I)";"M"
1735942;"Wright, Michael (I)";"M"
1735961;"Wright, Michael David";"M"
1736003;"Wright, Niall";"M"
1736017;"Wright, Norman (II)";"M"
1736038;"Wright, Patrick (I)";"M"
1736068;"Wright, Philip (I)";"M"
1736078;"Wright, Quentin";"M"
1736079;"Wright, Quinn";"M"
1736083;"Wright, Ralph (I)";"M"
1736099;"Wright, Richard 'Dub'";"M"
1736100;"Wright, Richard (I)";"M"
1736143;"Wright, Robert (XXXVII)";"M"
1736161;"Wright, Ronn";"M"
1736167;"Wright, Roy";"M"
1736185;"Wright, Samuel E.";"M"
1736208;"Wright, Sharone";"M"
1736229;"Wright, Stan (II)";"M"
1736236;"Wright, Stephen Lee";"M"
1736238;"Wright, Steve (I)";"M"
1736256;"Wright, Steven (I)";"M"
1736264;"Wright, Stewart (I)";"M"
1736321;"Wright, Tom (I)";"M"
1736338;"Wright, Tommy (I)";"M"
1736387;"Wright, Wayne (I)";"M"
1736392;"Wright, Wendell";"M"
1736398;"Wright, Will (I)";"M"
1736405;"Wright, William (I)";"M"
1736450;"Wrightman, Tim";"M"
1736471;"Wrigley, Ben";"M"
1736472;"Wrigley, Bernard";"M"
1736531;"Wrobel, Tim";"M"
1736579;"Wrona, Marek";"M"
1736596;"Wrons, Albert";"M"
1736736;"Wu, Daniel (II)";"M"
1736740;"Wu, David (I)";"M"
1736741;"Wu, David (II)";"M"
1736768;"Wu, Gang (IV)";"M"
1736778;"Wu, Hang-Sheng";"M"
1736813;"Wu, Hwa";"M"
1736858;"Wu, Jun (II)";"M"
1736924;"Wu, Ma";"M"
1736940;"Wu, Mike (II)";"M"
1736958;"Wu, Paul (I)";"M"
1736967;"Wu, Ping (I)";"M"
1736971;"Wu, Po-hsiung";"M"
1736978;"Wu, Qing (I)";"M"
1737020;"Wu, Tao (I)";"M"
1737028;"Wu, Tian-Ming";"M"
1737040;"Wu, Tom";"M"
1737053;"Wu, Wanqing";"M"
1737091;"Wu, Ya Shan";"M"
1737137;"Wu, Yuhao";"M"
1737204;"Wuhl, Robert";"M"
1737276;"Wulff, Kai";"M"
1737308;"Wulkan, Mordeci";"M"
1737326;"Wun, Lonnie";"M"
1737422;"Wurawa, David";"M"
1737469;"Wurst, Brad";"M"
1737517;"Wurtzel, Ardy Lynn";"M"
1737527;"Wurzbach, Casey";"M"
1737569;"Wustman, Kurt";"M"
1737604;"Wuyts, Danny";"M"
1737608;"Wuyts, Paul";"M"
1737613;"Wyaco II, Virgil";"M"
1737633;"Wyatt Jr., Al";"M"
1737636;"Wyatt Sr., Al";"M"
1737676;"Wyatt, David (VII)";"M"
1737679;"Wyatt, Dennis";"M"
1737689;"Wyatt, Eustace";"M"
1737702;"Wyatt, J.D.";"M"
1737780;"Wyatt, Steve (I)";"M"
1737786;"Wyatt, Walter";"M"
1737828;"Wycherley, Don";"M"
1737853;"Wycliffe, Curtis";"M"
1737861;"Wycoff, Eric";"M"
1737881;"Wydler, Thomas";"M"
1737889;"Wyenn, Than";"M"
1737962;"Wylde, Chris";"M"
1737991;"Wylding, Alex";"M"
1737999;"Wyle, Michael (I)";"M"
1738001;"Wyle, Noah";"M"
1738007;"Wyler, David (I)";"M"
1738008;"Wyler, Flori";"M"
1738013;"Wyler, John (I)";"M"
1738023;"Wyler, Richard";"M"
1738025;"Wyler, Shayne";"M"
1738036;"Wylie, Adam";"M"
1738062;"Wylie, John (I)";"M"
1738082;"Wylie, Peter (I)";"M"
1738106;"Wyllie, Dan (I)";"M"
1738143;"Wyman, J.H.";"M"
1738146;"Wyman, John (I)";"M"
1738156;"Wyman, Nicholas";"M"
1738181;"Wymark, Patrick";"M"
1738209;"Wyn, Eilian";"M"
1738211;"Wyn, Eric";"M"
1738220;"Wyn-Davies, Charles";"M"
1738228;"Wynands, Danny";"M"
1738232;"Wynant, H.M.";"M"
